year,sex,profession,income,age,net_worth,happiness
1,M,homemaker,282.18,58,9734.34,100.00
1,X,homemaker,227.40,46,9679.56,100.00
1,F,farmer,1117.10,18,10284.63,99.48
1,X,child,0.00,1,10000.00,100.00
1,F,fisher,3126.60,62,11289.38,100.68
1,M,child,0.00,6,10000.00,100.00
1,F,unemployed,232.67,47,9684.83,90.00
1,F,civil servant,4131.86,32,11792.01,100.94
1,F,craftsman,4842.97,50,12147.56,101.08
1,M,civil servant,5445.67,45,12448.91,101.19
1,F,craftsman,4270.73,42,11861.44,100.97
1,M,homemaker,155.79,32,9607.95,100.00
1,M,homemaker,246.75,52,9698.91,100.00
1,M,child,0.00,7,10000.00,100.00
1,F,child,0.00,15,10000.00,100.00
1,F,civil servant,5809.51,45,12630.83,101.24
1,M,fisher,1181.61,20,10316.88,99.57
1,F,unemployed,179.91,38,9632.07,90.00
1,M,craftsman,3423.98,31,11438.07,100.77
1,F,unemployed,172.50,35,9624.66,90.00
1,F,fisher,1503.94,28,10478.05,99.89
1,M,farmer,2435.53,49,10943.84,100.43
1,F,farmer,1236.99,22,10344.57,99.63
1,F,farmer,2441.36,46,10946.76,100.43
1,M,homemaker,99.22,18,9551.38,100.00
1,F,child,0.00,17,10000.00,100.00
1,F,child,0.00,8,10000.00,100.00
1,F,child,0.00,13,10000.00,100.00
1,F,child,0.00,8,10000.00,100.00
1,M,farmer,1813.00,35,10632.58,100.12
1,M,homemaker,233.37,50,9685.53,100.00
1,M,child,0.00,13,10000.00,100.00
1,F,child,0.00,15,10000.00,100.00
1,F,farmer,1842.40,32,10647.28,100.13
1,F,unemployed,228.32,48,9680.48,90.00
1,M,homemaker,309.68,64,9761.84,100.00
1,M,homemaker,178.56,35,9630.72,100.00
1,F,fisher,1090.78,19,10271.47,99.45
1,F,child,0.00,7,10000.00,100.00
1,M,child,0.00,13,10000.00,100.00
1,F,child,0.00,15,10000.00,100.00
1,M,child,0.00,12,10000.00,100.00
1,F,child,0.00,1,10000.00,100.00
1,F,civil servant,4579.75,35,12015.95,101.03
1,M,civil servant,2609.61,18,11030.88,100.50
1,M,service provider,7510.07,64,13481.11,101.47
1,F,fisher,1969.94,36,10711.05,100.21
1,M,farmer,2317.00,46,10884.58,100.38
1,F,child,0.00,9,10000.00,100.00
1,M,service provider,6869.78,57,13160.97,101.39
1,M,service provider,4129.74,32,11790.95,100.94
1,F,farmer,3058.30,57,11255.23,100.66
1,F,unemployed,192.06,38,9644.22,90.00
1,M,fisher,1668.09,31,10560.12,100.02
1,M,civil servant,3817.24,29,11634.70,100.87
1,X,child,0.00,12,10000.00,100.00
1,F,child,0.00,4,10000.00,100.00
1,M,homemaker,278.00,62,9730.16,100.00
1,F,civil servant,4320.13,32,11886.14,100.98
1,M,homemaker,262.57,54,9714.73,100.00
1,M,service provider,3523.27,27,11487.71,100.79
1,M,child,0.00,5,10000.00,100.00
1,F,homemaker,200.62,41,9652.78,100.00
1,M,child,0.00,4,10000.00,100.00
1,M,child,0.00,10,10000.00,100.00
1,M,fisher,2011.04,37,10731.60,100.23
1,F,fisher,1152.18,20,10302.17,99.53
1,M,retired,307.88,65,9760.04,100.00
1,F,child,0.00,8,10000.00,100.00
1,F,service provider,6164.61,50,12808.38,101.30
1,M,civil servant,5174.30,40,12313.23,101.14
1,M,homemaker,245.42,52,9697.58,100.00
1,F,child,0.00,15,10000.00,100.00
1,M,craftsman,3353.50,34,11402.83,100.75
1,M,civil servant,3858.59,30,11655.37,100.88
1,F,craftsman,2934.83,29,11193.49,100.62
1,F,civil servant,7096.22,56,13274.19,101.42
1,M,retired,311.36,65,9763.52,100.00
1,F,unemployed,112.11,20,9564.27,90.00
1,F,craftsman,4075.34,41,11763.75,100.93
1,M,homemaker,185.06,40,9637.22,100.00
1,M,civil servant,6257.72,49,12854.94,101.31
1,M,farmer,3300.79,62,11376.47,100.73
1,M,child,0.00,14,10000.00,100.00
1,M,child,0.00,14,10000.00,100.00
1,F,fisher,2176.15,43,10814.15,100.32
1,F,child,0.00,11,10000.00,100.00
1,X,child,0.00,12,10000.00,100.00
1,M,child,0.00,5,10000.00,100.00
1,M,child,0.00,1,10000.00,100.00
1,M,fisher,1659.37,30,10555.76,100.01
1,F,craftsman,3805.29,39,11628.72,100.86
1,M,craftsman,2246.42,19,10849.29,100.35
1,M,child,0.00,16,10000.00,100.00
1,M,farmer,2474.72,46,10963.44,100.45
1,M,civil servant,5486.13,46,12469.14,101.19
1,M,farmer,1657.59,30,10554.87,100.01
1,M,homemaker,215.96,45,9668.12,100.00
1,F,homemaker,276.33,61,9728.49,100.00
1,M,homemaker,253.79,52,9705.95,100.00
1,F,unemployed,196.35,41,9648.51,90.00
1,F,farmer,2204.78,43,10828.47,100.33
1,M,craftsman,5965.91,61,12709.03,101.27
1,X,service provider,3791.60,28,11621.88,100.86
1,F,farmer,1884.50,36,10668.33,100.16
1,X,craftsman,4252.44,43,11852.30,100.97
1,F,fisher,3217.77,60,11334.96,100.71
1,F,farmer,2826.85,54,11139.50,100.58
1,M,child,0.00,5,10000.00,100.00
1,F,child,0.00,11,10000.00,100.00
1,M,fisher,1186.23,20,10319.19,99.57
1,M,fisher,2555.55,49,11003.85,100.48
1,M,farmer,1913.97,37,10683.06,100.18
1,M,civil servant,2636.01,19,11044.08,100.51
1,X,child,0.00,9,10000.00,100.00
1,M,fisher,2325.56,45,10888.86,100.38
1,F,homemaker,221.08,46,9673.24,100.00
1,M,farmer,3074.30,62,11263.23,100.66
1,M,farmer,1751.71,33,10601.93,100.08
1,F,service provider,4076.84,33,11764.50,100.93
1,X,child,0.00,6,10000.00,100.00
1,F,child,0.00,3,10000.00,100.00
1,F,farmer,1636.07,29,10544.11,100.00
1,M,homemaker,109.71,21,9561.87,100.00
1,M,child,0.00,17,10000.00,100.00
1,X,child,0.00,6,10000.00,100.00
1,F,craftsman,6369.45,63,12910.80,101.32
1,F,service provider,6934.34,55,13193.25,101.40
1,F,craftsman,3720.42,38,11586.29,100.84
1,M,craftsman,5873.88,62,12663.02,101.25
1,F,retired,305.07,65,9757.23,100.00
1,F,unemployed,204.62,44,9656.78,90.00
1,F,farmer,1147.91,18,10300.03,99.53
1,M,child,0.00,3,10000.00,100.00
1,X,service provider,6184.05,50,12818.10,101.30
1,M,unemployed,154.89,31,9607.05,90.00
1,M,farmer,2334.83,43,10893.49,100.39
1,F,farmer,3160.23,60,11306.19,100.69
1,F,child,0.00,12,10000.00,100.00
1,M,fisher,2018.49,39,10735.32,100.23
1,M,craftsman,4073.59,42,11762.87,100.93
1,F,homemaker,158.47,32,9610.63,100.00
1,M,child,0.00,6,10000.00,100.00
1,F,civil servant,3129.09,23,11290.62,100.68
1,F,craftsman,2449.34,22,10950.75,100.44
1,M,service provider,5602.05,44,12527.10,101.21
1,F,homemaker,266.24,56,9718.40,100.00
1,F,craftsman,2576.43,22,11014.29,100.49
1,F,homemaker,210.35,46,9662.51,100.00
1,M,homemaker,103.24,19,9555.40,100.00
1,F,homemaker,282.62,62,9734.78,100.00
1,M,farmer,2837.33,53,11144.74,100.59
1,M,craftsman,3615.30,36,11533.73,100.82
1,F,service provider,3805.98,30,11629.07,100.86
1,M,farmer,1234.05,21,10343.10,99.63
1,M,service provider,3018.79,22,11235.47,100.65
1,F,fisher,3181.15,64,11316.65,100.70
1,M,service provider,3505.78,27,11478.97,100.79
1,M,homemaker,175.20,34,9627.36,100.00
1,X,retired,298.29,65,9750.45,100.00
1,X,unemployed,213.84,43,9666.00,90.00
1,M,civil servant,4614.60,36,12033.38,101.04
1,M,farmer,1452.91,27,10452.53,99.85
1,M,child,0.00,13,10000.00,100.00
1,F,unemployed,131.80,24,9583.96,90.00
1,F,farmer,2685.17,50,11068.66,100.53
1,F,homemaker,207.15,41,9659.31,100.00
1,M,farmer,2708.64,50,11080.40,100.54
1,M,child,0.00,14,10000.00,100.00
1,F,unemployed,182.75,36,9634.91,90.00
1,F,homemaker,273.54,61,9725.70,100.00
1,F,farmer,1612.57,29,10532.36,99.98
1,X,service provider,5534.77,46,12493.46,101.20
1,F,child,0.00,8,10000.00,100.00
1,M,service provider,7613.27,64,13532.71,101.48
1,F,fisher,2035.79,40,10743.97,100.24
1,M,child,0.00,16,10000.00,100.00
1,F,child,0.00,11,10000.00,100.00
1,F,farmer,1919.04,36,10685.60,100.18
1,M,farmer,2036.83,36,10744.49,100.24
1,M,child,0.00,7,10000.00,100.00
1,M,retired,292.96,65,9745.12,100.00
1,F,craftsman,6019.46,60,12735.81,101.28
1,M,civil servant,3909.99,30,11681.07,100.89
1,F,child,0.00,8,10000.00,100.00
1,F,service provider,6642.08,55,13047.12,101.36
1,M,farmer,1884.54,33,10668.35,100.16
1,F,civil servant,6096.28,47,12774.22,101.29
1,M,fisher,1859.25,34,10655.70,100.14
1,F,homemaker,96.55,18,9548.71,100.00
1,F,unemployed,252.21,55,9704.37,90.00
1,F,homemaker,309.61,64,9761.77,100.00
1,M,child,0.00,16,10000.00,100.00
1,M,fisher,1957.93,36,10705.04,100.20
1,M,farmer,1433.68,25,10442.92,99.83
1,M,homemaker,285.64,60,9737.80,100.00
1,F,service provider,4176.68,34,11814.42,100.95
1,F,homemaker,272.49,58,9724.65,100.00
1,M,farmer,2926.37,57,11189.26,100.62
1,F,homemaker,96.57,18,9548.73,100.00
1,F,homemaker,255.96,52,9708.12,100.00
1,M,craftsman,2782.31,27,11117.23,100.57
1,M,civil servant,7126.29,61,13289.22,101.42
1,M,unemployed,169.68,34,9621.84,90.00
1,F,service provider,6698.32,54,13075.24,101.37
1,F,homemaker,101.49,19,9553.65,100.00
1,F,homemaker,104.39,20,9556.55,100.00
1,F,civil servant,5115.56,39,12283.86,101.13
1,F,retired,292.39,65,9744.55,100.00
1,M,craftsman,3382.74,32,11417.45,100.75
1,M,child,0.00,10,10000.00,100.00
1,M,unemployed,178.70,36,9630.86,90.00
1,F,homemaker,120.30,23,9572.46,100.00
1,F,homemaker,178.07,36,9630.23,100.00
1,F,service provider,4601.95,36,12027.05,101.04
1,F,homemaker,157.63,30,9609.79,100.00
1,M,service provider,2845.21,21,11148.68,100.59
1,M,child,0.00,13,10000.00,100.00
1,M,farmer,2462.75,46,10957.45,100.44
1,F,civil servant,4687.00,38,12069.58,101.05
1,F,child,0.00,16,10000.00,100.00
1,M,civil servant,6185.92,51,12819.04,101.30
1,F,child,0.00,3,10000.00,100.00
1,M,homemaker,235.90,49,9688.06,100.00
1,F,farmer,2362.42,46,10907.29,100.40
1,F,civil servant,6353.36,53,12902.76,101.32
1,X,fisher,1511.60,26,10481.88,99.90
1,F,unemployed,201.63,44,9653.79,90.00
1,F,fisher,2773.49,54,11112.82,100.56
1,M,fisher,3415.35,64,11433.75,100.76
1,F,farmer,1891.53,33,10671.84,100.16
1,M,child,0.00,3,10000.00,100.00
1,F,fisher,1725.22,33,10588.69,100.06
1,F,civil servant,4782.18,39,12117.17,101.07
1,F,craftsman,5453.97,57,12453.06,101.19
1,F,homemaker,277.48,57,9729.64,100.00
1,M,unemployed,152.40,29,9604.56,90.00
1,F,homemaker,178.88,35,9631.04,100.00
1,M,homemaker,149.09,30,9601.25,100.00
1,F,fisher,2373.34,47,10912.75,100.41
1,F,fisher,1572.05,27,10512.10,99.95
1,M,farmer,2316.42,43,10884.29,100.38
1,F,child,0.00,11,10000.00,100.00
1,M,farmer,1727.59,31,10589.87,100.06
1,M,civil servant,7947.98,63,13700.07,101.51
1,F,service provider,3201.74,23,11326.95,100.70
1,M,farmer,2291.99,46,10872.07,100.37
1,M,farmer,2342.20,43,10897.18,100.39
1,M,unemployed,256.45,56,9708.61,90.00
1,M,craftsman,5585.54,56,12518.85,101.21
1,F,farmer,3005.08,56,11228.62,100.64
1,X,homemaker,125.04,25,9577.20,100.00
1,M,homemaker,108.43,21,9560.59,100.00
1,F,civil servant,5580.26,47,12516.21,101.21
1,M,civil servant,6173.11,50,12812.63,101.30
1,X,civil servant,6757.47,57,13104.81,101.38
1,F,child,0.00,3,10000.00,100.00
1,F,child,0.00,5,10000.00,100.00
1,M,farmer,2246.71,42,10849.43,100.35
1,X,craftsman,5980.56,60,12716.36,101.27
1,M,retired,291.11,65,9743.27,100.00
1,X,fisher,2585.31,49,11018.73,100.49
1,M,unemployed,143.34,29,9595.50,90.00
1,M,child,0.00,7,10000.00,100.00
1,M,farmer,2220.85,42,10836.50,100.34
1,F,fisher,3044.11,57,11248.13,100.65
1,M,craftsman,3189.68,29,11320.92,100.70
1,F,homemaker,210.21,46,9662.37,100.00
1,F,farmer,2996.08,59,11224.12,100.64
1,M,child,0.00,3,10000.00,100.00
1,F,farmer,2631.38,52,11041.77,100.51
1,M,unemployed,103.12,20,9555.28,90.00
1,F,homemaker,133.31,25,9585.47,100.00
1,M,child,0.00,10,10000.00,100.00
1,F,craftsman,3668.77,35,11560.46,100.83
1,F,fisher,1942.01,37,10697.08,100.19
1,F,civil servant,6515.17,52,12983.66,101.34
1,F,child,0.00,12,10000.00,100.00
1,F,child,0.00,6,10000.00,100.00
1,M,farmer,2940.65,57,11196.40,100.62
1,M,unemployed,196.44,41,9648.60,90.00
1,F,child,0.00,16,10000.00,100.00
1,M,homemaker,265.06,60,9717.22,100.00
1,M,child,0.00,10,10000.00,100.00
1,F,unemployed,144.65,30,9596.81,90.00
1,F,child,0.00,17,10000.00,100.00
1,M,child,0.00,17,10000.00,100.00
1,M,child,0.00,1,10000.00,100.00
1,M,homemaker,258.47,53,9710.63,100.00
1,M,fisher,3141.10,59,11296.63,100.68
1,M,fisher,2374.61,45,10913.38,100.41
1,M,child,0.00,11,10000.00,100.00
1,M,homemaker,151.72,29,9603.88,100.00
1,F,farmer,1345.05,23,10398.60,99.75
1,F,craftsman,3836.66,39,11644.41,100.87
1,F,farmer,2140.57,42,10796.36,100.30
1,F,craftsman,2936.22,28,11194.19,100.62
1,M,child,0.00,17,10000.00,100.00
1,F,fisher,2944.90,55,11198.53,100.62
1,M,child,0.00,13,10000.00,100.00
1,M,service provider,3588.31,26,11520.23,100.81
1,M,unemployed,165.33,32,9617.49,90.00
1,F,child,0.00,16,10000.00,100.00
1,F,civil servant,5004.76,38,12228.46,101.11
1,M,fisher,1977.14,38,10714.65,100.21
1,M,retired,292.49,65,9744.65,100.00
1,M,service provider,2709.21,20,11080.68,100.54
1,M,farmer,3344.32,64,11398.24,100.74
1,F,civil servant,5572.08,43,12512.12,101.21
1,F,craftsman,2125.34,18,10788.75,100.29
1,M,service provider,4539.69,37,11995.92,101.03
1,M,civil servant,5827.42,45,12639.79,101.25
1,F,fisher,2644.08,49,11048.12,100.52
1,F,child,0.00,4,10000.00,100.00
1,M,craftsman,4259.58,40,11855.87,100.97
1,F,homemaker,168.92,33,9621.08,100.00
1,F,fisher,3134.30,59,11293.23,100.68
1,F,homemaker,99.30,19,9551.46,100.00
1,M,fisher,2755.16,52,11103.66,100.56
1,M,service provider,4949.56,40,12200.86,101.10
1,M,unemployed,126.50,23,9578.66,90.00
1,M,craftsman,4372.97,42,11912.56,100.99
1,M,unemployed,205.08,41,9657.24,90.00
1,F,homemaker,221.57,45,9673.73,100.00
1,M,craftsman,4582.09,47,12017.12,101.03
1,M,farmer,2335.45,43,10893.80,100.39
1,F,unemployed,247.36,55,9699.52,90.00
1,M,craftsman,4309.97,41,11881.06,100.98
1,F,civil servant,7392.07,59,13422.11,101.45
1,F,unemployed,200.65,43,9652.81,90.00
1,M,fisher,1279.70,21,10365.93,99.68
1,F,service provider,3801.87,29,11627.01,100.86
1,M,service provider,4719.01,38,12085.58,101.06
1,F,homemaker,234.38,48,9686.54,100.00
1,F,child,0.00,6,10000.00,100.00
1,M,unemployed,105.55,20,9557.71,90.00
1,M,unemployed,220.87,49,9673.03,90.00
1,M,child,0.00,12,10000.00,100.00
1,F,child,0.00,9,10000.00,100.00
1,F,farmer,1882.94,36,10667.55,100.16
1,M,homemaker,290.67,64,9742.83,100.00
1,M,fisher,1964.82,35,10708.49,100.21
1,F,unemployed,291.74,60,9743.90,90.00
1,M,unemployed,247.60,54,9699.76,90.00
1,F,child,0.00,17,10000.00,100.00
1,F,farmer,2824.51,54,11138.33,100.58
1,X,craftsman,3317.45,32,11384.80,100.74
1,F,unemployed,260.91,53,9713.07,90.00
1,F,unemployed,232.75,49,9684.91,90.00
1,F,unemployed,126.60,23,9578.76,90.00
1,F,child,0.00,8,10000.00,100.00
1,F,homemaker,280.28,63,9732.44,100.00
1,F,child,0.00,10,10000.00,100.00
1,F,fisher,3357.21,63,11404.68,100.75
1,F,service provider,6585.54,56,13018.85,101.35
1,F,fisher,2620.09,48,11036.12,100.51
1,F,unemployed,288.81,64,9740.97,90.00
1,M,fisher,3080.82,63,11266.49,100.67
1,M,unemployed,247.31,53,9699.47,90.00
1,M,service provider,3338.42,24,11395.29,100.74
1,F,craftsman,5042.56,52,12247.36,101.12
1,F,child,0.00,1,10000.00,100.00
1,F,unemployed,174.17,35,9626.33,90.00
1,F,homemaker,151.24,30,9603.40,100.00
1,M,craftsman,4372.62,44,11912.39,100.99
1,M,farmer,2334.77,44,10893.46,100.39
1,M,farmer,1986.23,38,10719.19,100.22
1,M,farmer,2843.26,54,11147.71,100.59
1,M,craftsman,5731.34,62,12591.75,101.23
1,F,child,0.00,8,10000.00,100.00
1,M,child,0.00,16,10000.00,100.00
1,M,child,0.00,2,10000.00,100.00
1,F,farmer,3098.84,58,11275.50,100.67
1,F,farmer,1997.01,37,10724.58,100.22
1,M,homemaker,284.84,60,9737.00,100.00
1,M,child,0.00,15,10000.00,100.00
1,F,child,0.00,5,10000.00,100.00
1,M,homemaker,259.32,54,9711.48,100.00
1,M,service provider,7370.46,60,13411.31,101.45
1,M,homemaker,107.04,20,9559.20,100.00
1,F,farmer,1455.86,27,10454.01,99.85
1,F,child,0.00,10,10000.00,100.00
1,F,homemaker,291.95,62,9744.11,100.00
1,F,homemaker,106.67,20,9558.83,100.00
1,F,homemaker,160.78,33,9612.94,100.00
1,M,child,0.00,7,10000.00,100.00
1,M,service provider,7270.03,58,13361.09,101.44
1,M,child,0.00,9,10000.00,100.00
1,F,fisher,1698.22,30,10575.19,100.04
1,F,civil servant,5367.24,44,12409.70,101.17
1,F,farmer,2502.41,49,10977.28,100.46
1,M,farmer,3130.63,62,11291.39,100.68
1,F,farmer,1552.78,28,10502.47,99.93
1,F,farmer,2498.93,49,10975.54,100.46
1,F,child,0.00,11,10000.00,100.00
1,M,craftsman,2796.01,27,11124.08,100.57
1,M,child,0.00,7,10000.00,100.00
1,M,craftsman,3324.40,32,11388.28,100.74
1,M,homemaker,144.39,27,9596.55,100.00
1,M,unemployed,292.33,62,9744.49,90.00
1,F,child,0.00,3,10000.00,100.00
1,M,farmer,1485.17,25,10468.66,99.88
1,M,homemaker,148.50,29,9600.66,100.00
1,M,fisher,3096.68,62,11274.42,100.67
1,M,civil servant,6836.87,56,13144.51,101.39
1,M,child,0.00,0,10000.00,100.00
1,M,child,0.00,0,10000.00,100.00
1,M,child,0.00,0,10000.00,100.00
1,F,child,0.00,0,10000.00,100.00
1,F,child,0.00,0,10000.00,100.00
1,M,child,0.00,0,10000.00,100.00
2,F,civil servant,5082.34,42,14600.11,101.70
2,M,child,0.00,3,10000.00,100.00
2,M,unemployed,132.69,27,9161.84,85.00
2,M,farmer,2076.34,38,11461.21,100.36
2,F,child,0.00,3,10000.00,100.00
2,F,civil servant,5323.82,43,14667.58,101.73
2,F,child,0.00,10,10000.00,100.00
2,M,homemaker,158.25,32,9218.71,100.00
2,M,child,0.00,5,10000.00,100.00
2,M,fisher,1517.72,26,10936.04,99.82
2,M,child,0.00,15,10000.00,100.00
2,F,fisher,1361.97,23,10800.58,99.63
2,M,homemaker,226.29,51,9354.17,100.00
2,M,farmer,1435.75,26,10876.87,99.74
2,F,craftsman,4769.75,50,14156.22,101.59
2,F,service provider,6706.60,56,16056.68,102.04
2,M,craftsman,2173.44,18,10811.38,100.31
2,F,child,0.00,7,10000.00,100.00
2,F,child,0.00,3,10000.00,100.00
2,M,civil servant,4536.29,37,14015.86,101.54
2,F,retired,300.13,66,9487.40,100.00
2,F,unemployed,116.46,24,9135.55,85.00
2,M,craftsman,4551.62,44,13926.05,101.52
2,M,homemaker,237.05,52,9380.03,100.00
2,F,service provider,5384.29,44,14750.86,101.75
2,M,service provider,6417.57,51,15757.14,101.98
2,M,farmer,3085.38,63,12622.10,101.02
2,M,child,0.00,14,10000.00,100.00
2,F,child,0.00,3,10000.00,100.00
2,F,child,0.00,11,10000.00,100.00
2,F,child,0.00,10,10000.00,100.00
2,F,civil servant,5778.76,45,14943.28,101.81
2,F,farmer,2105.44,38,11528.56,100.40
2,X,child,0.00,16,10000.00,100.00
2,M,fisher,2381.27,47,11870.57,100.62
2,F,homemaker,231.10,51,9364.97,100.00
2,F,child,0.00,12,10000.00,100.00
2,F,craftsman,4052.98,41,13440.17,101.36
2,F,farmer,2743.02,50,12156.10,100.81
2,F,child,0.00,9,10000.00,100.00
2,F,service provider,6782.08,55,16079.48,102.04
2,M,farmer,3142.57,64,12559.92,101.01
2,M,child,0.00,9,10000.00,100.00
2,M,child,0.00,3,10000.00,100.00
2,M,craftsman,2405.65,22,11789.85,100.59
2,M,craftsman,4809.17,46,14190.11,101.60
2,M,unemployed,287.00,64,9482.98,85.00
2,M,farmer,1574.05,27,10997.64,99.90
2,F,unemployed,224.08,48,9354.09,85.00
2,M,child,0.00,6,10000.00,100.00
2,M,craftsman,4872.41,46,14151.50,101.60
2,M,farmer,2262.30,42,11721.67,100.53
2,M,child,0.00,8,10000.00,100.00
2,F,homemaker,247.76,52,9386.74,100.00
2,F,craftsman,5872.49,57,15149.15,101.85
2,F,homemaker,193.14,41,9294.60,100.00
2,M,child,0.00,9,10000.00,100.00
2,F,retired,394.51,65,12712.03,100.66
2,M,fisher,2719.61,52,12180.71,100.81
2,M,civil servant,3388.77,24,12733.91,101.10
2,X,homemaker,141.58,29,9188.52,100.00
2,F,farmer,1538.71,26,10901.50,99.80
2,F,farmer,1904.36,34,11279.46,100.20
2,F,fisher,1382.10,24,10794.76,99.63
2,F,service provider,6825.86,57,16122.84,102.05
2,F,homemaker,243.38,55,9391.28,100.00
2,M,child,0.00,8,10000.00,100.00
2,M,homemaker,291.78,64,9473.11,100.00
2,M,homemaker,204.45,43,9303.56,100.00
2,M,unemployed,250.48,55,9408.58,85.00
2,M,civil servant,5939.52,47,15230.93,101.87
2,F,homemaker,141.71,30,9188.08,100.00
2,F,service provider,5832.76,49,15240.72,101.86
2,M,fisher,3220.87,64,12627.01,101.04
2,F,unemployed,97.33,19,9100.28,85.00
2,M,craftsman,5280.05,54,14733.12,101.74
2,F,farmer,1961.75,36,11348.31,100.26
2,M,homemaker,151.83,33,9216.53,100.00
2,M,fisher,1624.49,30,11043.25,99.95
2,M,service provider,6209.38,49,15479.33,101.92
2,F,unemployed,101.66,19,9104.53,85.00
2,M,farmer,2827.90,57,12312.25,100.88
2,F,homemaker,247.67,55,9407.01,100.00
2,F,child,0.00,7,10000.00,100.00
2,M,service provider,7259.17,59,16713.52,102.15
2,M,child,0.00,17,10000.00,100.00
2,X,civil servant,4142.49,32,13596.86,101.41
2,F,fisher,2127.42,41,11550.49,100.42
2,M,farmer,1468.10,26,10865.22,99.74
2,M,child,0.00,3,10000.00,100.00
2,M,unemployed,268.67,57,9427.01,85.00
2,F,child,0.00,13,10000.00,100.00
2,F,child,0.00,15,10000.00,100.00
2,M,homemaker,243.28,53,9383.75,100.00
2,M,service provider,3343.73,24,12653.63,101.07
2,M,homemaker,276.71,59,9460.36,100.00
2,X,homemaker,221.99,47,9350.86,100.00
2,F,farmer,1136.02,19,10577.30,99.24
2,X,child,0.00,2,10000.00,100.00
2,F,fisher,3083.68,63,12555.88,101.00
2,M,child,0.00,7,10000.00,100.00
2,F,unemployed,217.22,48,9351.36,85.00
2,F,civil servant,4397.65,33,13715.49,101.46
2,F,craftsman,5280.85,51,14512.65,101.70
2,M,civil servant,6012.33,46,15179.74,101.86
2,F,craftsman,4337.05,43,13754.63,101.46
2,M,homemaker,161.30,33,9218.56,100.00
2,M,homemaker,242.55,53,9390.77,100.00
2,M,child,0.00,8,10000.00,100.00
2,F,child,0.00,16,10000.00,100.00
2,F,civil servant,5814.95,46,15262.97,101.86
2,M,fisher,1209.23,21,10646.16,99.38
2,F,unemployed,177.28,39,9258.66,85.00
2,M,craftsman,3352.36,32,12838.91,101.12
2,F,unemployed,161.96,36,9235.93,85.00
2,F,fisher,1595.33,29,11000.37,99.91
2,M,farmer,2667.10,50,12002.05,100.73
2,F,farmer,1325.42,23,10731.94,99.54
2,F,farmer,2395.58,47,11869.21,100.63
2,M,homemaker,99.25,19,9099.94,100.00
2,F,farmer,1113.45,18,10281.38,99.47
